c0,c1,s0,s1,r
9,5,80569243,69337793,0.656093488930976
21,3,9734788,130369407,0.893633882683519
21,2,38940900,97570120,0.74463986185378
7,16,70854594,80325383,0.716179366808627
2,8,231866164,115954882,0.606039343082689
9,19,92460451,55957526,0.965130757804381
6,16,36919862,6935087,0.768733146688605
7,13,151427600,100241813,0.680305073359135
5,6,60594333,142007329,0.629219617540732
3,19,85307689,50209536,0.842480907647368
7,22,66236148,26246414,0.843461076002053
2,17,233778349,37352549,0.770569113096633
20,13,37118667,54016993,0.68410572864228
20,20,52580430,47544828,0.648940224042004
13,19,58298914,48896297,0.859949434048101
3,2,187738315,86587374,0.988874219637856
17,3,18640605,58878485,0.840872740850628
9,22,71425085,46335867,0.642127593295351
22,10,37561743,51596241,0.866936333868534
11,22,2191479,28145252,0.869155398273419
4,6,25032015,3813047,0.639666686862189
17,12,20820259,58163167,0.769954267673714
18,1,32711105,228237940,0.873800342822767
2,22,159990405,35653163,0.612082545068129
4,21,7985926,44065689,0.682095691918064
14,1,74327704,179037321,0.872895245559282
6,3,56956138,194654052,0.620679911133416
7,2,67718989,229451839,0.606088155101209
7,18,85578679,56966628,0.730595688117318
2,19,137517081,37271747,0.823175517551712
5,6,118558319,30261525,0.752360195181369
21,17,16588658,12244462,0.887099041364404
9,13,99267917,47157425,0.857578757943719
15,15,35283767,93779536,0.71677043661272
7,14,151334556,79280334,0.777774497589304
2,8,220602872,98759826,0.706069303627694
22,11,39733068,20834790,0.836952547033243
20,1,45508175,4128426,0.686704461348106
16,18,19927322,52515796,0.672820618105992
21,17,47061890,7015917,0.658322646251274
15,9,52308847,123028412,0.854547925480197
4,6,183588619,121779810,0.947385267600611
8,7,26346863,151333330,0.601814752956498
20,8,26190322,95167702,0.602359546465767
4,16,154290837,30338282,0.78243343778363
2,21,234479196,34377403,0.656855047814649
21,12,41435711,32827174,0.626790385206612
20,22,242238,51089375,0.607105977226216
14,9,33071235,90870390,0.693982087803239
14,6,21478028,164136428,0.960379267811771
3,22,61448507,25578610,0.752180429259826
20,1,19858299,246159537,0.884778115328744
19,18,50931048,46399584,0.647614183768901
4,20,2727641,43152385,0.617403565945249
9,1,134177226,12390370,0.606279717732157
17,21,73549486,32923427,0.602501396753922
5,13,41438215,28579090,0.654070416946859
14,20,96648336,60053138,0.709063679503622
19,15,848950,32459180,0.887336563305873
11,5,44614771,55704098,0.655837684563149
11,19,4952827,8094305,0.712441042486448
4,20,95290773,3689555,0.775498811440145
14,11,73193876,122092360,0.782634759956519
20,6,44552194,114017463,0.7918261138743
21,11,41882911,31152560,0.947221114260922
15,3,55826976,101419340,0.615722313923008
10,11,47719448,88063129,0.686064889419609
18,8,45556351,143106993,0.812339583057912
1,6,223278429,97641144,0.947913650781841
22,5,19705891,51620,0.746849854025381
18,2,21089051,20108577,0.857748780582962
14,10,34045130,120463518,0.808219329426631
20,15,58764882,85799254,0.604947425751273
8,7,31009480,99821394,0.701933551439565
3,4,116345438,71861717,0.679877226517259
22,22,18768429,42364563,0.794426389741403
18,19,53166790,39674529,0.890759216273394
4,9,97715673,86223607,0.642073317726916
17,3,63972382,194666441,0.704133168829092
20,2,62638876,200555911,0.688998404227445
2,4,165389827,30468548,0.718084907411573
8,5,58779711,132601964,0.66621554652756
22,1,44031306,211571376,0.605546370958136
9,19,131523510,52534773,0.64917999350021
9,18,101736673,32924262,0.736660407801308
21,11,17586600,70328529,0.749591084350383
3,10,7976514,120567947,0.817418128853742
14,21,75769348,45030145,0.627099885341431
19,7,49381026,133014983,0.708018803542737
19,2,4504268,127732375,0.620754938982988
3,3,193327978,38059758,0.849304700252661
4,21,47938138,27326920,0.729612152963359
22,8,44455720,108588305,0.744041924603326
5,3,17127877,81542662,0.771106510857942
15,20,85316257,15777179,0.892966517330528
6,7,91209737,100414490,0.90215481710422
19,11,12856796,120079958,0.730679170699017
19,12,57672747,34510667,0.831218546245033
3,9,7081127,138699252,0.855043844560161
6,9,156823726,4621846,0.681374909222446
18,21,48593795,9679914,0.772664333534871
12,20,50421398,59522131,0.77797139910676
4,7,58861621,67877986,0.661808957438548
3,12,121005607,12062352,0.903739112403463
6,7,71314151,100871216,0.756149212256806
15,16,40698320,83115665,0.712111384524285
13,6,75842235,13050449,0.883424789174086
5,6,78845585,120416530,0.704364331224814
14,10,32952933,125982954,0.784914035172042
8,1,19122720,226022266,0.623880401573622
16,15,58511771,101970869,0.690130915855199
10,22,13359098,43997767,0.607032178121856
7,6,66796208,154908324,0.877000214931551
7,21,131381635,44739923,0.699793476456471
22,4,33661800,152010262,0.627180560405085
10,14,14705100,90987648,0.845446260708784
9,18,76196481,15313508,0.673716246773124
13,3,30824142,71282999,0.701795668134491
11,16,82270620,80016299,0.606599129715008
17,14,30147798,102721162,0.623724353435147
18,18,75977850,63562767,0.760136551332583
7,21,72326397,35802715,0.781083967371622
16,13,82442605,28241501,0.724177009879579
1,18,204956283,55399424,0.652191078633614
6,2,170840709,8343639,0.688764842097308
13,22,97988726,17452693,0.671008631534121
12,15,57646507,65616424,0.670854246934066
4,5,49206258,153910463,0.682761242939777
14,12,102066809,102928537,0.685029247163994
19,5,35934701,988476,0.788270742476802
8,18,137141264,29020656,0.711835512956628
6,22,14812005,19513453,0.871015542817514
20,12,17744002,110036203,0.787950846665341
2,5,200456054,127103654,0.756377912712906
5,7,29164934,146335505,0.838344412896788
16,18,85112294,72773664,0.823701248193322
20,17,3272165,48502196,0.758377335934185
20,1,42534023,53378516,0.79847487172433
11,21,118938910,34567569,0.877271598077069
22,4,37083638,142004763,0.676799775560348
15,19,45483140,10582991,0.743481720343321
9,8,134747165,36270777,0.931096644717958
21,18,34017082,76750049,0.643819442762714
2,11,154277612,60786027,0.672502236743181
18,15,32290381,29772100,0.61899530842323
3,2,133451317,109704462,0.869423034708605
3,5,41990407,25037830,0.829184458898852
11,11,65892507,69995255,0.610242304535602
6,8,159329258,81473415,0.676285717086596
7,9,97032843,130572444,0.740245595807864
9,6,83802423,38965490,0.698002323563271
16,20,11800969,61433788,0.631409598973802
15,20,88945771,61463668,0.625472052958038
15,8,89939634,22461519,0.865646985074032
1,12,14220330,75904808,0.692377813314854
5,17,10258472,5918610,0.915825810958711
4,22,8001473,34759665,0.66052853186364
22,11,23651120,118869717,0.704813897516507
1,16,237159666,21489654,0.602657655046234
2,19,150159779,17348851,0.60466284907859
8,2,96597423,27850524,0.714637223930652
2,20,227649776,44993409,0.637713168930401
2,13,106431800,49568120,0.65778671428431
9,12,140700515,54771809,0.769958337589864
15,16,42467122,58502771,0.885037675942132
12,18,124077924,7012909,0.727572363072696
21,17,42196242,66452898,0.783856896047409
3,4,167729374,8596748,0.854013992487758
19,21,58532230,19283792,0.662275201781197
10,10,93065018,108357094,0.880041245246149
1,3,8958857,57146360,0.628053503922048
7,15,104792243,99230636,0.600904064316318
11,4,17106310,4278377,0.800035181568561
4,10,117686373,114060933,0.879577432435204
19,13,53742846,94860308,0.602073927409704
6,18,3626815,7151515,0.731605223316366
10,1,78114143,20825435,0.633047277004526
22,15,42158416,92392913,0.61344033374419
3,2,145711438,197455239,0.646458553257087
22,13,29390644,32793009,0.681598619392792
10,21,44254562,34954570,0.915832076788476
18,9,12671156,83826874,0.607651269929511
2,2,218393076,5456980,0.718906674321993
16,18,86644022,15118712,0.739559573038825
9,14,127268916,78397672,0.644838933267108
18,1,46500690,108430517,0.676296268594466
2,10,33172650,60235461,0.648775482524692
10,19,120256676,9281630,0.665938970331339
10,5,73371668,137596143,0.633252989358078
4,13,146775598,24955625,0.635335935654106
7,8,6712083,27497361,0.710777113491977
17,19,19203735,49337163,0.811646198557285
14,20,50916494,18676188,0.752152449500866
3,16,104436414,70032939,0.797623990218575
12,8,4450478,74078730,0.905658940985973
2,4,107179760,187595120,0.795723644903887
11,1,47287106,49214046,0.706961425622858
19,8,54192914,2201488,0.625296506212248
20,18,54763308,77020888,0.786318421171805
21,3,47358031,81216003,0.765338098859476
4,16,39818745,34432336,0.625213052626719
16,2,853467,104005013,0.633246264571644
14,19,32581035,33656854,0.714885220830985
19,16,13396247,86918765,0.784225782627972
6,4,1330266,133042672,0.811431487536066
5,22,77253777,42746986,0.801353053326416
6,7,136607594,101003622,0.666372780064169
8,22,40745754,45369169,0.71823171262493
2,19,111386097,4317955,0.627107881192057
21,12,38726077,110983576,0.929827997180166
11,11,39955134,68998823,0.761464742220791
5,20,156380776,61476369,0.823101052817792
15,17,64230744,69053423,0.608225541565498
9,18,104379331,13421478,0.699812596158903
11,2,9834090,202825241,0.654124227378622
20,15,337457,99941333,0.749054544860754
16,14,66382629,36757163,0.661183999703824
19,2,4305433,11929940,0.799779683784902
14,20,77647477,271528,0.68828208395035
15,6,75141559,101281084,0.846861073948258
16,1,30348857,15114398,0.882631127514725
1,16,204699071,73169102,0.664087734210834
20,5,38434417,59947069,0.837501165705102
2,3,46119205,56601190,0.631058959262448
20,4,19660691,98453750,0.643324754803663
2,10,204746543,65804357,0.666653888161431
1,3,234746830,82935781,0.680301220689845
7,12,63041278,3058928,0.650602472864448
11,10,26146149,49410260,0.719511603123133
13,3,20618912,155772138,0.699928116935935
22,19,18047213,5333827,0.652811166780383
7,13,139224272,100329402,0.67953492726607
22,16,47089136,32053601,0.617383266752921
10,22,123828173,40100467,0.814467728005131
5,5,76714359,50665288,0.679862427208054
20,2,39435502,32546158,0.80419943373177
18,7,6405927,1027301,0.767008745892721
7,5,131808244,153874288,0.606896826459785
22,10,42528272,119341555,0.91645695584083
8,19,143077758,50005590,0.826368852077432
11,21,97538762,36180697,0.816937182746249
11,19,108377774,49233552,0.745429204895062
19,15,39191005,78036629,0.891296142738639
3,14,81833665,31089218,0.88707765453762
9,8,86318523,123019063,0.734702681304704
16,7,66690797,97057719,0.796218003788307
6,8,43704977,26290690,0.617470586757503
14,10,74838656,82436478,0.612166261514438
11,14,9451038,85041973,0.659842133922385
21,21,36242919,33986925,0.672917241860864
17,22,412189,32825091,0.693244145482345
6,19,166905768,44614203,0.791015335668163
2,3,238501433,114102844,0.682414365846404
18,15,10015130,71685256,0.67822772061005
3,8,80463744,121100883,0.681403972790406
8,8,52811692,123956357,0.614855188953502
1,14,1945137,66109468,0.702327061219909
13,9,75764342,36641017,0.951911134672411
22,10,37616702,35155478,0.665054266703634
14,3,60770601,17173757,0.609641922266472
20,22,13784252,18016602,0.7293818160174
17,5,46009937,154311408,0.83286660562964
22,7,39854801,73287345,0.724430781789593
12,12,48347531,77298908,0.618354544744993
14,18,95677230,61340377,0.690456054631151
18,13,37186519,86935907,0.702735078139551
7,6,26363158,65307226,0.661695804707285
8,20,41379509,3209415,0.702487133164465
20,18,55866277,32030257,0.737179226642326
6,1,88516685,167720393,0.629582651605404
2,10,102603996,10991518,0.844018283578998
12,1,126370501,55359298,0.623902938622099
22,21,35425751,34910518,0.61283299360254
15,15,28432465,86000641,0.761148396647977
12,9,123339387,75564920,0.717297545913931
12,8,31746878,8918060,0.823966602455071
4,8,4991530,24718370,0.901191745711508
18,17,39212709,27713813,0.634694787347141
8,19,138051308,13924306,0.720298681874353
12,10,69199251,73753262,0.712685945852414
5,9,169128717,117382065,0.833697436242833
3,20,20788106,47914600,0.696428744383581
9,14,126778941,99708539,0.60681688368731
13,10,39487858,14058261,0.633039755916893
4,18,166943319,62314693,0.605546182743796
19,1,52121507,162552426,0.785221442953121
21,18,33468521,19904821,0.671376625894954
4,1,8369567,9057175,0.622222828309538
14,20,102101263,44082356,0.830743483082446
4,2,175205386,220407938,0.716474890052129
3,1,48215856,41272446,0.614254872345725
17,6,26176455,39426813,0.891667658960109
6,21,124345508,22105724,0.637860721948026
3,10,83404106,133912799,0.622266948211394
8,6,25380004,125385982,0.600815442240958
9,21,35836814,24401133,0.732781169207859
19,20,7336548,20794929,0.672748796788573
13,2,113111366,233877413,0.641251176714254
19,18,15771499,42733413,0.735543599428334
3,16,162434463,88074003,0.63969856037644
7,3,106810999,10205212,0.818760591652258
20,10,20845989,108933927,0.621291732458889
21,19,39027944,15730373,0.72880279122887
16,22,57517515,39005708,0.7677774317622
5,1,19802949,50567323,0.665507805537387
2,10,217072785,102667835,0.859104112185122
22,12,28218086,117459146,0.967566531382503
15,1,75926950,32387971,0.693881098059129
14,1,63826027,171472204,0.755631259478808
10,2,30730401,33375930,0.70558995244073
9,19,132811309,47357076,0.861629183596945
19,2,33364215,230766161,0.87901785551002
4,16,6415597,47070594,0.712959962591225
6,12,1905356,109509308,0.830868626594614
15,21,30627888,33305991,0.655365976654754
18,14,50098449,24628903,0.872973428296909
20,7,34117526,71294817,0.699720373865914
9,7,116992051,133495505,0.84144686944659
7,18,155839204,75913574,0.711038683243625
10,16,72256855,27624562,0.777355986786625
12,3,31546664,193893990,0.782855163342577
8,14,134842033,97834000,0.835501546187309
16,5,85067004,166854369,0.671061422515432
7,11,103559378,13959297,0.696533528478333
22,12,43524074,93158351,0.684490834270963
11,18,117845313,21117468,0.700187184529687
1,16,105739259,87563042,0.888295153032339
7,3,156765313,126156659,0.7306313383619
3,6,113568984,41590058,0.7242756964841
4,17,144245602,79805552,0.759255266463559
11,22,61970933,22315330,0.693291984901349
21,5,15653489,133799148,0.9248552632435
5,6,124699469,120076826,0.619723156613853
11,21,132934995,25255020,0.678309706193379
7,19,149647074,57682360,0.685246321834073
15,2,28422439,24165362,0.755903863958816
16,1,33388297,218313177,0.861612671383216
12,16,121653997,55021290,0.723668395064447
13,17,44786531,73061816,0.745741087621709
16,5,21666652,68352996,0.806145433420306
13,12,88664343,96880582,0.929546621166501
18,1,22496071,87273631,0.735931559877254
13,12,92465665,110785702,0.60419538621262
17,6,61524723,169073443,0.663122307394518
21,14,44354075,69705734,0.788022446223644
12,13,113347195,30984270,0.689166983692089
1,3,184585465,57002784,0.775377130693833
12,14,3275664,96043298,0.751893422912264
17,18,75349904,77680076,0.846761269329916
21,8,32469454,38964361,0.674073577251849
6,14,3799810,38664282,0.819585293561645
5,3,31322650,12782895,0.966084056899448
4,5,188881933,121003057,0.637688773453762
14,13,96674554,101830720,0.716721021883081
8,7,57025929,101929328,0.830207874615315
17,5,71336062,54605879,0.742268637684043
18,6,55342675,35706740,0.623156500961039
22,12,42161447,78379358,0.79266234472793
14,14,92507993,68048675,0.759330492959337
7,11,21996312,117505455,0.721842569911519
11,1,105702011,20095908,0.87992575958888
11,10,131383805,38718198,0.640248906202728
3,3,69708716,129282485,0.658783424448343
13,13,107100490,42594447,0.679000030702617
8,14,80646480,92995321,0.815905347000019
19,1,45885697,1591527,0.825866428999086
10,20,104388500,42325067,0.658264737276918
1,18,113356610,686595,0.76179805227057
19,7,42399362,65820625,0.608850359709991
15,9,64896976,108564063,0.776384325030918
16,1,72390773,41571186,0.690779113128598
11,9,66900245,134103938,0.931395115641925
6,10,7459283,115109799,0.801339764204787
1,15,44129335,90862569,0.773472216510976
12,9,110685483,131072373,0.803300235527139
13,18,111679900,8384820,0.625852890263837
21,6,36072205,138329460,0.656208139327314
21,8,15493291,34806579,0.685831574964282
13,13,45249922,31966603,0.639830240880048
20,20,60113689,32325704,0.734949635855319
17,20,25964275,48365290,0.616065095661849
20,14,15224133,76907563,0.695831606716937
7,19,74329867,455233,0.774638254418921
2,6,240065896,150524385,0.838079731541234
14,13,24390134,98404591,0.770058719265113
15,19,50857677,36975502,0.681410791491385
1,16,25032807,54861998,0.670208517048045
18,9,25250908,100148303,0.758439215510042
1,18,60991015,3810947,0.917190326194651
